geoid,name,land_area,total,airport,cement,cmv,commercial,elec_prod,industrial,nonroad,onroad,rail,residential
60031,"Mount Olive, NC",8619109,6909,0,0,0,621,0,101,235,5245,201,504
60058,"Mount Orab, OH",7087678,1815,0,0,0,152,0,199,104,1145,0,213
60085,"Mount Pleasant, IA",14972149,13731,20,0,0,1375,25,4222,868,5021,865,1332
60112,"Mount Pleasant, MI",43069959,64055,0,0,0,13221,8284,1363,4168,24895,103,12018
60139,"Mount Pleasant, TN",6723394,4739,0,0,0,259,0,1550,389,2102,16,421
60166,"Mount Pleasant, TX",35582789,34640,2489,0,0,2999,0,3709,4841,17963,1484,1151
60176,"Mount Pleasant, UT",5191742,2513,0,0,0,795,0,82,74,1112,0,449
60195,"Mount Pocono--Emerald Lakes, PA",44688039,17018,0,0,0,945,0,221,1889,12264,7,1688
60223,"Mount Shasta--Weed, CA",18934481,69689,0,0,0,0,0,0,236,67890,718,844
60247,"Mount Sterling, IL",3814441,5982,0,0,0,49,0,27,81,5144,0,680
60274,"Mount Sterling, KY",15184845,19068,0,0,0,997,0,0,1033,15544,0,1494
60301,"Mount Union, PA",6094013,4896,0,0,0,521,0,52,257,2294,730,1039
60328,"Mount Vernon, IL",27882639,83361,28,0,0,3578,0,4178,2011,67142,1033,5388
60355,"Mount Vernon, IN",13211377,74057,0,0,3,1541,0,57637,706,11567,172,2427
60382,"Mount Vernon, IA",8852649,4466,0,0,0,416,0,452,239,2099,872,385
60409,"Mount Vernon, KY",4825735,8067,0,0,0,65,0,0,41,7903,0,57
60436,"Mount Vernon, MO",7560394,16444,0,0,0,387,0,218,161,15098,0,577
60463,"Mount Vernon, OH",34537878,41443,0,0,0,3246,0,4427,2197,25496,0,6076
60473,"Mount Vernon, TX",7360122,9100,48,0,0,444,0,9,143,8360,6,87
60490,"Mount Vernon, WA",89205727,116086,0,0,0,14902,0,0,5787,83868,394,11133
60517,"Mukwonago, WI",56535405,32470,0,0,0,2653,0,1298,2466,20863,1167,4021
60546,"Muldrow--Roland, OK",11011579,9611,0,0,0,566,0,653,148,7576,92,572
60571,"Muleshoe, TX",6286580,5545,0,0,0,364,0,86,268,4342,119,364
60598,"Mullins, SC",10008310,7586,0,0,0,374,0,245,337,6252,115,259
60625,"Muncie, IN",120865040,191214,0,0,0,21927,0,4039,9942,114076,10893,30334
60652,"Muncy, PA",20575838,16053,12,0,0,2633,2,2952,686,7065,18,2683
60684,"Munising, MI",8501222,64959,0,0,0,274,34742,26914,126,2518,3,379
60706,"Murfreesboro, NC",3797319,1421,0,0,0,130,0,10,79,1018,0,183
60733,"Murfreesboro, TN",200387944,260929,7477,0,0,14025,11483,25438,21510,166897,1551,12545
60760,"Murphysboro, IL",20440817,24082,14,0,0,2820,0,3534,757,11717,2727,2510
60787,"Murray, KY",30062021,31220,29,0,0,6885,27,6692,1931,12833,6,2814
60799,"Murrieta--Temecula--Menifee, CA",418939802,729167,16491,0,0,24783,245718,12784,24212,369637,4,35535
60814,"Muscatine, IA",37649505,515854,20,0,2,8545,362008,126438,2807,7607,28,8395
60841,"Muskegon, MI",290650633,902026,7671,0,5,38075,527723,39157,29478,177116,371,82427
60868,"Muskogee, OK",72513499,486231,28,0,0,10213,0,410611,3801,50823,648,10105
60895,"Myrtle Beach--Socastee, SC--NC",494444009,487805,42261,0,162,29702,605,5485,47017,357608,201,4761
60930,"Mystic Island, NJ",32802326,15238,0,0,51,3851,0,64,2265,1726,0,7279
60949,"Nacogdoches, TX",62971999,74112,0,0,0,6048,48,11805,2986,50438,191,2593
60976,"Nampa, ID",179744840,366761,45183,0,0,18570,0,31068,18508,211702,9954,31772
61003,"Nantucket, MA",20815812,55945,42128,0,104,1381,62,702,2485,6241,0,2839
61030,"Nanty-Glo, PA",9326646,3905,0,0,0,287,0,32,138,1857,9,1579
61057,"Napa, CA",66897326,130563,9191,0,0,4631,7,4864,4894,90106,682,16186
61084,"Napoleon, OH",13982508,33261,0,0,0,16047,258,5931,772,8319,23,1908
61111,"Nappanee, IN",10394976,18899,0,0,0,1072,0,2988,1642,6644,4314,2236
61138,"Narrows, VA--WV",7458321,6181,0,0,0,229,0,186,171,5247,108,237
61165,"Nashua, NH--MA",472253304,510128,11216,0,0,48768,0,26083,42083,274944,258,106772
61192,"Nashville, AR",8601990,3743,16,0,0,959,0,0,327,2005,3,429
61219,"Nashville, GA",8493568,2932,0,0,0,242,0,295,331,1926,10,126
61246,"Nashville, IL",4061806,16218,0,0,0,136,0,204,219,15107,96,454
61273,"Nashville-Davidson, TN",1460063732,2745797,56848,0,9887,265522,37090,249347,180726,1762588,18415,165371
61300,"Nassau Village-Ratliff, FL",18097845,8098,0,0,0,57,0,12,262,6026,1693,45
61327,"Natchez, MS--LA",55431460,46770,2151,0,17,3936,0,177,1713,33968,5,4800
61354,"Natchitoches, LA",30542972,51376,3858,0,0,2229,0,17707,1425,24193,217,1744
61381,"Navasota, TX",21088368,14870,48,0,0,642,0,2400,674,10296,186,620
61408,"Nebraska City, NE",8805806,10340,18,0,0,2939,20,190,372,5082,116,1599
61435,"Needles, CA--AZ",26000105,12456,0,0,0,737,0,9,519,9093,1413,682
61462,"Needville, TX",4267753,2240,0,0,0,75,0,225,91,1679,0,168
61478,"Nelson, GA",11617357,3995,0,0,0,41,0,47,165,3544,17,178
61489,"Nelsonville, OH",10130854,10721,0,0,0,527,0,95,193,8622,0,1281
61516,"Neodesha, KS",3707285,3645,0,0,0,189,0,777,179,1778,415,305
61543,"Neosho, MO",21272902,26403,12,0,0,2139,0,2454,688,17954,1136,2016
61570,"Nephi, UT",8315359,60280,0,53561,0,1193,0,118,382,4149,70,804
61597,"Nevada, IA",8528443,4780,20,0,0,277,0,594,225,2468,645,549
61624,"Nevada, MO",14424014,33066,12,0,0,1656,13,10210,675,18531,15,1951
61651,"New Albany, MS",15653544,13008,23,0,0,715,0,0,615,10524,356,772
61678,"Newark, NY",19081946,18169,0,0,0,2207,0,139,633,9157,1321,4709
61705,"Newark, OH",109043813,194595,1704,0,0,14020,0,33589,8297,112294,0,24689
61732,"Newaygo, MI",8711842,5967,0,0,0,724,0,802,226,3669,9,535
61759,"New Baden, IL",3286617,4121,0,0,0,172,0,56,301,2553,143,894
61786,"New Bedford, MA",142884779,257026,10710,0,8106,34616,14523,19099,12205,88823,95,68845
61813,"Newberg, OR",25614956,26559,1807,0,0,2928,509,3787,2725,13274,20,1504
61840,"New Bern, NC",112510493,96301,11886,0,0,6410,210,5281,4233,64044,214,4020
61867,"Newberry, MI",3882789,2659,0,0,0,273,0,23,102,1816,0,444
61894,"Newberry, SC",23614943,22936,27,0,0,867,0,2254,998,16957,616,1213
61921,"New Boston, TX",11678078,9726,0,0,0,724,0,672,739,6993,6,590
61975,"New Bremen--Minster, OH",14478385,12039,0,0,0,686,0,1412,408,8256,9,1266
62056,"New Carlisle, IN",7798872,7820,0,0,0,490,0,49,280,4944,1253,801
62110,"New Castle, CO",6076007,4553,0,0,0,13,0,0,240,3536,170,592
62137,"New Castle, IN",33286503,38906,12,0,0,3388,0,2232,1483,22169,1809,7809
62164,"New Castle, PA",74066912,209573,25,0,0,6563,91760,60734,3169,25673,1646,20000
62191,"Newcastle, WY",5893050,17185,0,0,0,509,0,11390,55,3328,1736,164
62218,"Newcomerstown, OH",5940645,7293,0,0,0,622,0,941,276,3895,40,1515
62245,"New Concord, OH",4919548,3106,0,0,0,125,0,7,40,2799,24,107
62272,"New Cordell, OK",4577491,4123,14,0,0,18,0,8,29,4013,7,31
62326,"Newfane, NY",12541700,5796,0,0,15,826,0,25,290,3007,6,1624
62353,"New Freedom--Shrewsbury, PA--MD",24515473,21616,0,0,0,1883,0,361,1323,13316,15,4715
62380,"New Hampton, IA",3927851,4338,20,0,0,193,0,373,102,3409,7,230
62407,"New Haven, CT",792631672,1295078,7974,0,37736,184757,66901,29761,62850,583514,7849,313732
62461,"New Lebanon, OH",4823133,4399,0,0,0,123,0,24,108,3846,0,296
62488,"New Lexington, OH",5068707,4452,0,0,0,307,0,236,117,3173,30,587
62505,"New London, MN",7379930,3584,0,0,0,163,0,6,137,3055,0,220
62515,"New London, WI",9691858,11977,0,0,0,563,0,2769,509,6634,25,1476
62542,"New Madrid, MO",4832164,12203,0,0,0,129,0,170,136,11431,23,311
62569,"Newman, CA",4955605,4429,0,0,0,219,0,2630,263,782,1,532
62623,"New Martinsville, WV--OH",10568426,17140,0,0,247,4372,0,4664,528,5728,58,1540
62677,"New Orleans, LA",651248991,7281955,56087,0,356010,120726,2064529,3561003,108953,853005,8920,152718
62731,"New Philadelphia--Dover, OH",58533079,142429,25,0,0,7524,20404,21681,3085,75419,201,14085
62758,"Newport, AR",11801782,8673,16,0,0,2229,0,0,264,4803,318,1041
62785,"Newport, NH",8849329,4904,0,0,0,384,0,154,212,3518,0,634
62839,"Newport, OR",19317936,13622,14,0,1478,1728,0,320,490,8948,0,642
62866,"Newport, PA",2052737,2921,0,0,0,292,0,39,133,1606,238,610
62893,"Newport, TN",25710969,35456,13,0,0,497,0,15705,448,17935,184,671
62920,"Newport, VT",7163891,5553,1,0,0,591,0,68,214,3712,21,942
62930,"Newport, WA--ID",3538208,3681,15,0,0,71,0,1,53,3503,8,26
62947,"New Prague, MN",11384353,11145,0,0,0,1414,153,698,745,6298,19,1815
62964,"New Richmond, OH",7189377,6529,0,0,0,254,0,44,130,5830,0,269
62974,"New Richmond, WI",10630297,10926,13,0,0,935,0,474,785,7249,100,1368
63001,"New Roads, LA",21069283,7573,22,0,0,744,1665,1094,421,2880,70,673
63028,"New Tazewell, TN",13084600,5214,0,0,0,255,0,2197,494,2153,19,94
63055,"Newton, IL",5888199,15708,14,0,0,493,0,537,276,12360,72,1953
63082,"Newton, IA",21433212,43392,20,0,0,4005,0,3692,2374,26434,20,6844
63109,"Newton, KS",25976399,28043,0,0,0,2816,0,2788,1328,14333,2228,4547
63136,"Newton, MS",7545692,8101,0,0,0,266,0,0,249,7265,130,190
63137,"Newton, NJ",22542458,15111,0,0,0,3921,0,61,867,5449,0,4811
63163,"New Ulm, MN",18331161,34738,7,0,0,3352,9610,3578,1170,11770,36,5211
63190,"New Wilmington, PA",3125723,3120,0,0,0,1449,0,78,132,690,0,769
63217,"New York--Newark, NY--NJ--CT",8934084608,39061604,697155,0,795429,5897696,9053951,1346285,2069385,10660427,40915,8500357
63244,"Nicholasville, KY",27701151,30225,0,0,0,1874,0,2012,2936,20114,954,2333
63271,"Nine Mile Falls, WA",11295050,3188,0,0,0,67,0,0,140,2713,0,266
63282,"Nipomo, CA",18462372,12580,0,0,0,759,0,3,653,9659,0,1503
63298,"Nocona, TX",5241502,2544,48,0,0,295,0,198,188,1413,0,400
63325,"Nogales, AZ",64566970,43893,0,0,0,6232,42,0,3511,31652,147,2306
63352,"Nokomis, IL",6104911,7225,0,0,0,185,0,58,137,4681,1207,955
63379,"Nome, AK",2677101,15734,0,0,0,470,0,12688,246,1210,0,1118
63406,"Norfolk, NE",32060034,26049,18,0,0,5488,0,5019,3213,6131,21,6154
63433,"Norman, OK",116349221,250824,7286,0,0,41989,1377,30687,10532,135779,787,22383
63447,"Norris, TN",10620474,8417,0,0,0,138,0,201,125,7698,0,253
63460,"North Adams, MA--VT",25360968,35624,12,0,0,9349,2159,394,1323,13746,63,8574
63487,"North Baltimore, OH",4987312,5684,0,0,0,104,0,176,148,4365,421,468
63541,"North Branch, MN",14384154,24177,0,0,0,664,37,437,544,20753,3,1736
63568,"North Brookfield, MA",20267433,15300,0,0,0,1454,0,399,446,8663,442,3895
63579,"North Conway, NH",20184490,13685,7,0,0,2395,0,335,654,8123,27,2140
63588,"North Eagle Butte, SD",3531341,2721,0,0,0,1,0,0,11,2617,0,90
63622,"North East, PA",8151342,22560,0,0,0,805,0,15238,1175,2464,329,2547
63649,"Northern Cambria, PA",19097714,7545,0,0,0,732,0,248,437,3336,1,2789
63676,"Northfield, MN",23784655,39320,0,0,0,6756,29,11323,1972,13187,237,5813
63703,"Northfield, VT",4783519,2341,0,0,0,43,0,10,51,1900,53,282
63784,"North Manchester, IN",6850600,9541,0,0,0,1109,0,486,579,5364,356,1644
63811,"North Platte, NE",30971343,40875,0,0,0,4832,0,0,1599,14927,11442,8072
63838,"North Port--Port Charlotte, FL",309100172,300923,78,0,0,9085,0,1229,29446,260286,108,690
63851,"North Shore, CA",4213902,1005,0,0,0,4,0,0,20,260,707,12
63865,"North Vernon, IN",21744078,23180,12,0,0,1173,0,1331,847,18583,206,1026
63892,"North Webster, IN",9718916,4250,0,0,0,148,0,52,446,2924,0,680
63946,"North Wilkesboro--Wilkesboro, NC",67743034,39722,27,0,0,1910,0,808,2224,33341,10,1399
64000,"Norton, KS",3517516,2286,0,0,0,260,0,408,161,961,26,467
64027,"Norton--Wise, VA",29364852,14967,12,0,0,1801,0,390,390,11015,318,1040
64054,"Norwalk, OH",27312060,37111,0,0,0,3154,0,4661,1628,21995,40,5630
64108,"Norwich, NY",8945718,17089,0,0,0,2856,0,55,395,10439,31,3310
64135,"Norwich--New London, CT--RI",393753803,639139,12973,0,13958,73900,110702,54474,23229,246739,2336,100823
64189,"Norwood Young America, MN",4762382,3966,0,0,0,312,0,136,181,2755,19,560
64216,"Nowata, OK",5935505,6932,0,0,0,540,0,3474,150,2086,119,561
64243,"Nyssa, OR",4547281,5717,0,0,0,142,0,2417,132,2761,49,215
64297,"Oakdale, LA",13220893,10213,0,0,0,489,0,1287,180,7592,129,535
64351,"Oak Harbor, OH",3548024,2347,0,0,0,210,0,112,501,914,218,389
64378,"Oak Harbor, WA",77721451,44679,2708,0,234,14031,28,223,2153,19950,0,5348
64432,"Oakhurst, CA",9723018,11908,0,0,0,525,0,30,59,10984,0,309
64459,"Oak Island, NC",29201320,11745,0,0,9,1470,0,657,1681,6988,0,938
64475,"Oakland, TN",18594981,6519,0,0,0,30,0,113,272,5957,0,145
64486,"Oakland City, IN",2810957,4429,0,0,0,345,0,74,194,2906,362,546
64513,"Oakridge, OR",4041877,2720,0,0,0,201,0,117,96,2103,49,151
64550,"Oberlin, OH",7192442,9793,0,0,0,3320,155,172,546,4126,0,1472
64567,"Ocala, FL",290418663,344339,134,0,0,11520,0,12075,27637,286370,2973,3627
64577,"Ocala Estates, FL",6030485,2807,0,0,0,32,0,68,228,2432,0,45
64594,"Oceana, WV",4245061,3477,0,0,0,1,0,2,12,3333,3,123
64648,"Ocean Park, WA",13237280,3496,0,0,1,84,0,0,88,3205,0,116
64660,"Ocean Pines, MD--DE",60404297,64452,0,0,0,4664,21,4827,5403,39643,1,9890
64675,"Ocean Shores, WA",14289023,4767,0,0,0,389,0,0,194,3795,0,388
64702,"Ocean View, DE",53236950,36048,0,0,0,1966,0,2870,3246,21789,0,6174
64729,"Ocilla, GA",5491158,2800,0,0,0,236,0,341,103,1982,0,136
64756,"Oconto, WI",7377689,3820,0,0,0,203,0,286,209,2572,119,429
64783,"Oconto Falls, WI",4035994,13360,13,0,0,137,0,11111,100,1749,16,232
64810,"Odem, TX",4129172,2392,0,0,0,70,0,0,121,1973,71,154
64837,"Odessa, MO",5912990,46888,0,0,0,263,0,132,350,45494,21,626
64864,"Odessa, TX",152630929,184762,48,0,0,19556,0,12572,12594,120281,1486,18222
64891,"Oelwein, IA",10621989,18211,20,0,0,726,0,668,213,15437,5,1139
64918,"Ogallala, NE",5516164,5939,0,0,0,632,0,0,226,3802,741,536
64945,"Ogden--Layton, UT",563990013,1557248,18247,0,0,149959,13016,420050,55564,713340,14555,172514
64972,"Ogdensburg, NY",11752318,14275,3879,0,3,2145,0,125,587,4322,22,3188
64999,"Oil City, PA",23804856,20842,0,0,0,1692,0,1736,861,9841,13,6696
65026,"Okeechobee--Taylor Creek, FL",64209134,38955,7222,0,0,888,0,296,1718,28293,352,184
65053,"Okemah, OK",4037520,4067,0,0,0,35,0,52,33,3874,0,72
65080,"Oklahoma City, OK",1063622358,2901611,42169,0,0,240671,23952,593026,138222,1635299,4201,224066
65107,"Okmulgee, OK",24367379,27464,0,0,0,2045,0,7008,589,14231,128,3460
65161,"Olean, NY",35641916,89612,27,0,0,7485,51279,291,2106,19802,147,8471
65188,"Olney, IL",17532040,20807,14,0,0,1725,0,651,891,12474,293,4756
65215,"Olney, TX",4612899,3423,0,0,0,288,0,986,287,1473,0,388
65242,"Olympia--Lacey, WA",273510734,325435,8160,0,1151,36984,0,369,19503,223670,1173,34421
65269,"Omaha, NE--IA",701874586,2417366,41775,0,33,226011,928671,85583,133837,745129,14599,241723
65296,"Omak, WA",12185304,8294,0,0,0,334,0,0,204,7630,6,118
65323,"Omro, WI",4557218,3299,0,0,0,89,0,4,59,2957,0,188
65338,"Onalaska, TX",16207454,8161,0,0,0,37,0,20,139,7875,0,88
65350,"Onawa, IA",3915255,4551,0,0,0,230,0,38,149,3680,82,370
65404,"Oneida, NY",38499299,39605,27,0,0,3324,2617,191,1516,22562,1674,7691
65431,"Oneida, TN",14677449,5834,0,0,0,172,0,876,278,3085,947,474
65458,"O'Neill, NE",5402696,4063,0,0,0,765,0,0,256,2518,9,512
65485,"Oneonta, AL",9851770,17549,0,0,0,159,0,724,94,16472,6,92
65512,"Oneonta, NY",22425618,28873,0,0,0,5741,0,89,857,16860,376,4948
65539,"Ontario, OR--ID",33213316,38915,14,0,0,2733,0,4626,1363,26580,1096,2500
65566,"Oostburg, WI",2626788,2145,0,0,0,199,0,84,234,1007,42,576
65593,"Opelousas, LA",47576276,55708,4302,0,0,3292,0,11660,1650,31050,549,3202
65620,"Opp, AL",11027319,7132,0,0,0,190,0,1874,213,4631,17,205
65674,"Orange, VA",7655445,3917,0,0,0,126,0,83,130,3378,80,117
65701,"Orangeburg, SC",81983092,80195,6434,0,0,4053,42,13125,3131,49959,421,3025
65728,"Orange City, IA",9354049,9932,895,0,0,1401,0,1238,440,4996,10,948
65755,"Orange Cove, CA",3914158,2153,0,0,0,270,0,13,234,973,0,661
65767,"Orangetree, FL",24603475,8970,0,0,0,116,0,27,880,7935,0,9
65782,"Oregon, IL",5223511,10447,0,0,0,759,0,305,631,6669,242,1837
65809,"Oregon, WI",16410246,12840,0,0,0,960,0,408,1342,8777,0,1351
65836,"Orland, CA",15160908,26921,0,0,0,0,0,646,348,24871,318,736
65863,"Orlando, FL",1546643103,3336199,81843,0,0,207403,117486,320508,316263,2269056,3090,20546
65890,"Orofino, ID",5520674,1456,17,0,0,134,0,16,42,1028,91,125
65917,"Orosi, CA",8766414,5856,0,0,0,225,0,13,508,3913,0,1194
65944,"Oroville, CA",63672886,39609,0,0,0,1836,356,1214,1764,27722,1193,5520
65971,"Orrville, OH",13500457,106076,12,0,0,1471,86831,5730,1074,8502,95,2358
66025,"Orwigsburg, PA",10485811,6756,0,0,0,661,0,236,319,4336,2,1201
66052,"Osage, IA",4949665,3529,0,0,0,363,15,337,147,2031,10,624
66060,"Osage Beach, MO",12941659,12954,12,0,0,950,0,134,400,11161,0,295
66068,"Osage City, KS",4847895,4743,212,0,0,146,16,66,119,3805,50,325
66079,"Osawatomie, KS",5970365,3062,0,0,0,243,0,84,193,1347,340,853
66093,"Osburn, ID",3219676,3711,0,0,0,29,0,7,8,3612,0,53
66106,"Osceola, AR",10337834,8277,16,0,0,696,0,0,453,6316,158,634
66133,"Osceola, IA",8596364,14297,20,0,0,984,0,1770,341,9751,612,816
66134,"Osceola, WI",10608489,8750,2796,0,0,190,0,1986,163,3373,0,240
66160,"Oshkosh, WI",79695285,164244,10065,0,0,23053,0,21487,9272,71016,2581,26767
66187,"Oskaloosa, IA",24553814,23353,0,0,0,3353,0,3913,1045,10415,15,4609
66214,"Ossian, IN",5126457,5101,0,0,0,225,0,521,378,2750,556,668
66241,"Oswego, NY",53792989,131667,0,0,340,8138,38069,46308,1693,21164,180,15773
66268,"Othello, WA",20325578,7887,15,0,0,840,0,0,505,5806,14,705
66276,"Otisville, NY",12701309,2412,0,0,0,297,0,2,121,1639,39,313
66285,"Otsego--Plainwell, MI",20135684,30306,1614,0,0,1532,8614,2103,1348,11658,20,3413
66295,"Ottawa, IL",30531798,65374,1474,0,299,3764,0,3607,1462,44498,725,9542
66322,"Ottawa, KS",14025409,16878,0,0,0,1956,240,350,789,8463,2168,2909
66349,"Ottawa, OH",12588230,13087,0,0,0,567,0,215,328,10910,408,656
66376,"Ottumwa, IA",35627058,35148,20,0,0,6926,0,7523,1575,9122,1314,8665
66430,"Owatonna, MN",32929824,65788,0,0,0,5793,104,17178,2927,30254,271,9257
66457,"Owego, NY",10114196,11849,27,0,0,1397,0,106,583,7145,255,2331
66484,"Owensboro, KY",87710532,751096,7353,0,16,9284,597920,32520,8237,77317,281,18164
66511,"Owensville, MO",4940884,8630,0,0,0,87,0,911,117,7395,14,103
66538,"Owosso, MI",29116110,34003,0,0,0,3489,0,4124,1592,14756,172,9867
66565,"Oxford, MS",41597994,30168,46,0,0,7531,0,1445,1805,17927,4,1407
66592,"Oxford, NC",18323679,15447,0,0,0,270,0,4396,1228,8398,13,1140
66619,"Oxford, OH",15783103,30107,12,0,0,12809,1,462,1512,11416,89,3802
66673,"Oxnard, CA",218835346,731191,39440,0,17076,35216,195361,103847,21733,257830,2750,57933
66690,"Ozark, AL",33720436,41403,17685,0,0,2130,0,1046,604,19258,115,562
66700,"Ozark, AR",6637328,9207,0,0,0,1305,0,0,260,7167,163,310
66727,"Ozona, TX",4675141,2285,0,0,0,101,0,20,933,956,0,273
66740,"Pacific, MO",25580337,108611,0,0,0,991,0,978,814,103629,1513,684
66754,"Paden City, WV",2009273,1996,0,0,0,38,0,16,48,1846,4,42
66781,"Paducah, KY--IL",117699674,101105,5325,0,233,6773,0,1439,5594,68243,242,13254
66808,"Page, AZ",8407878,11643,4997,0,0,431,0,0,1076,4503,0,634
66835,"Pageland, SC",13240999,7064,0,0,0,78,0,526,216,6154,0,88
66889,"Pagosa Springs, CO",13786163,5379,0,0,0,85,0,0,355,3662,0,1275
66916,"Pahokee, FL",10108973,4110,0,0,0,118,0,61,328,3556,33,11
66943,"Pahrump, NV",114330579,75314,24,0,0,41,0,0,1806,72890,0,553
66997,"Paintsville, KY",14360007,8563,0,0,0,748,0,0,417,6313,654,428
67024,"Palacios, TX",5289132,3449,48,0,6,350,0,209,234,2252,0,347
67051,"Palatka, FL",58700908,54635,4638,0,3,1485,10506,1476,1257,33677,599,992
67078,"Palestine, TX",44157608,29823,48,0,0,2792,0,500,1103,22948,619,1810
67105,"Palm Bay--Melbourne, FL",600153493,1994649,45749,0,278941,36736,740000,46745,71908,760126,940,13500
67134,"Palm Coast--Daytona Beach--Port Orange, FL",463169551,599589,57144,0,206,26757,40,13160,55982,440185,812,5300
67213,"Palmyra, MO",4860836,2472,0,0,0,250,0,84,152,1489,53,443
67223,"Palmyra, NY",12507533,5905,0,0,0,698,0,120,385,2328,194,2178
67231,"Paloma Creek South--Paloma Creek, TX",3012170,2925,0,0,0,7,0,6,138,2759,0,14
67240,"Pampa, TX",28568680,28092,0,0,0,2005,0,1280,2161,16628,1363,4653
67267,"Pana, IL",11709089,14242,14,0,0,1304,0,239,496,8521,531,3134
67294,"Panama City, FL",238263666,409110,121,0,2328,13870,53669,64958,22342,245262,266,6289
67305,"Panama City Northeast, FL",17858742,22408,0,0,0,41,15431,63,212,6598,15,45
67321,"Paola, KS",7447626,10371,0,0,0,802,0,333,900,6313,1186,834
67348,"Paoli, IN",5904016,9099,0,0,0,723,0,357,210,7156,0,652
67375,"Paradise, CA",54258045,27631,0,0,0,1258,0,438,1009,18434,0,6490
67402,"Paragould, AR",51487235,30925,2229,0,0,4475,72,0,2943,18439,349,2414
67456,"Paris, AR",7019471,3307,0,0,0,835,0,0,148,2075,0,246
67483,"Paris, IL",12482274,22639,28,0,0,925,0,2978,739,13982,301,3683
67510,"Paris, KY",12686304,13301,0,0,0,1035,4,1029,525,8814,432,1460
67537,"Paris, TN",26084184,19452,26,0,0,3893,0,1037,1105,12106,11,1271
67564,"Paris, TX",40235596,42390,48,0,0,3461,0,2254,2044,31785,11,2784
67618,"Park City, UT",31266214,27066,0,0,0,1677,0,608,1821,20143,0,2816
67645,"Parker, AZ--CA",7065147,11530,0,0,0,4652,0,0,361,6259,16,239
67672,"Parkersburg, WV--OH",109864144,210702,27,0,500,21715,0,85828,6920,70408,725,24575
67726,"Park Rapids, MN",5925155,5449,0,0,0,900,0,146,191,3687,0,524
67753,"Parlier, CA",4094205,4380,0,0,0,358,0,37,477,2409,0,1098
67765,"Parowan, UT",4636953,3106,0,0,0,65,0,3,73,2902,0,61
67780,"Parsons, KS",14171901,16956,0,0,0,2145,0,2355,639,6748,1579,3487
67807,"Pascagoula, MS",102381208,779195,92,0,35513,8437,97349,530370,8809,92560,852,5208
67861,"Patterson, CA",14688872,10615,0,0,0,874,0,4448,1177,2387,1,1726
67882,"Patton, PA",6450515,2902,0,0,0,293,0,10,86,1345,5,1161
67915,"Paulding, OH",4820841,3167,0,0,0,306,0,178,139,2141,0,400
67942,"Pauls Valley, OK",8732172,22398,0,0,0,1021,0,2400,221,18033,141,579
67969,"Pawhuska, OK",7807315,4703,14,0,0,239,25,151,98,3668,0,506
67996,"Pawleys Island, SC",33839755,25225,0,0,0,1136,0,188,1569,21753,0,576
68050,"Pawnee, IL",3396957,1623,0,0,0,74,0,12,52,1299,45,138
68077,"Paw Paw, MI",22956041,16122,0,0,0,1028,0,4186,804,8445,35,1622
68106,"Paw Paw Lake--Hartford, MI",28168244,21488,16,0,0,1444,0,1005,999,14234,423,3363
68131,"Paxton, IL",6630642,16877,0,0,0,359,0,33,354,13255,1376,1497
68158,"Payson, AZ",20284227,19602,0,0,0,6112,0,0,1672,10624,0,1192
